"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER3","CAT2.3B",38,46.4,47.6,47,47,0.6,703.6,884,761,775,90,0.04905,0.00631,22132.0769230769,54216.6923076923,1.35769230769231,45.8461538461538,150.076923076923,258.153846153846,61.1538461538462,4195.23076923077,80.2307692307692,220.076923076923,92.4615384615385,0.923076923076923,67.3076923076923,214.846153846154,1110.76923076923,39486.2307692308,6091.69230769231,6.48408720450257,1.8689225911849,0.154355481023982,-1.8689225911849,45577.9230769231,436.187356827786,1014.66302982939,0.0668523056388541,18.137650315693,32.9025367270811,38.0062410529423,18.252151260633,441.561463038868,34.4290426000924,38.5712793376573,49.3872712761352,3.32820117735137,77.8421314963654,128.960488880539,57.1243582694135,1086.72015363096,140.496372797417,0.19822295436557,0.0304183231297107,0.00467110931340359,0.0304183231297099,1135.49786889118,81.99,18.01,0.9,76.74,3.84,44.36,3.84,5.6422,2.4261,0.9067,0.1633,0.0784,0.008,0.0049,60.9,3492.592783,17.23671939,3732.955372,671.931967,8677.270529,1128.045169,2737.714004,383.2799606,87.44930657,10.49391679,4793.106432,862.7591578,1.678496422,0.11749475,9.854731646,5.321555089,10.40875416,1.457225582,22.31535337,2.008381803,1.891934993,0.026962291,12.29867694,1.96778831,80.95231282,1.619046256,111.6058313,5.580291565,2.094705664,0.020458546,3.042283803,0.057990562
"Kerguelen","KER3","CAT2.3B",42,51.6,52.7,52.2,52.2,0.6,801.6,1071,924,927,135,0.02518,0.00392,21397.1666666667,52463.3333333333,1.35666666666667,47.9166666666667,174.916666666667,270.25,69.75,3994.16666666667,74.75,202.666666666667,98.9166666666667,0.916666666666667,108.75,314.416666666667,1049.66666666667,38108.8333333333,5952.66666666667,6.40357905362792,1.85632211308257,0.156329377842197,-1.85632211308257,44061.5,509.28645865534,1178.00689404784,0.0742640661097378,15.3116612324388,24.6113733255521,73.2841605111103,21.7511755168229,669.185642585392,37.6518139126004,30.6396455395274,56.2194698292219,3.17542648054294,54.7658237822226,174.021136821382,89.6065473798278,1414.43357331949,163.41210221864,0.21934738060152,0.0341188912239589,0.00531087190737453,0.0341188912239588,1497.97611948437,80.8,19.2,0.96,75,3.75,43.35,3.75,4.1793,1.9392,1.1017,0.2115,0.1087,0.0053,0.0036,67,2867.540808,19.97513047,3515.939224,632.8690603,9459.400389,1229.722051,2833.675864,396.714621,86.14961589,10.33795391,5197.712813,935.5883063,1.967605598,0.137732392,11.56429275,6.244718085,9.373035718,1.312225001,20.69108587,1.862197728,1.857526302,0.014508774,10.32724622,1.652359395,86.09850052,1.72197001,96.16087645,4.808043823,1.76961539,0.035234836,2.641940663,0.073027458
"Kerguelen","KER3","CAT2.3B",45,55.3,56.5,55.9,55.9,0.6,842.5,1389,1064,1078,273,0.02376,0.00627,16595.2307692308,45664.3846153846,1.43307692307692,139.846153846154,502,820.230769230769,158.538461538462,10666.5384615385,85.8461538461538,185.692307692308,105.846153846154,19,165.846153846154,1254,855.769230769231,24373.6923076923,4755.30769230769,5.12456501349768,1.63042381284354,0.196528091310677,-1.63042381284354,29129,1365.23094223689,4670.20726767848,0.094814258367313,67.2543011683344,194.402074748874,349.127997981197,57.4581229891466,3494.47746726614,49.0948845839125,34.2767769181619,49.1373010957496,30.878795313289,56.050343671034,348.24464580713,149.854459307553,3171.57398843265,419.609815704897,0.463602742305026,0.0876859670181488,0.0167026905898881,0.0876859670181482,3484.62532658343,70.03,29.97,1.5,44.44,2.22,25.69,2.22,4.3693,2.1584,1.2181,0.3651,0.1986,0.0087,0.007,80.8,1552.905719,19.92143048,13911.44149,2504.059468,17303.92837,2249.510688,7876.665965,1102.733235,212.8364779,25.54037735,12610.90951,2269.963712,5.218331686,0.365283218,13.36916814,7.219350796,13.06431875,1.829004625,41.60383738,3.744345364,1.406796613,0.009215404,15.69566935,2.511307096,150.3131973,3.006263946,102.9146045,5.145730225,2.557377839,0.061020981,2.053493809,0.044461997
"Kerguelen","KER3","CAT2.3B",47,58.1,59.3,58.7,58.7,0.6,863.7,1651,1168,1193,394,0.02512,0.00854,24017.2307692308,56447.4615384615,1.30846153846154,9.15384615384615,156.230769230769,80.2307692307692,31.1538461538462,1483.38461538462,38.1538461538462,228.076923076923,142.846153846154,0.181818181818182,27.4615384615385,58.2307692307692,1061.46153846154,44530.8461538462,6783.23076923077,6.56567663026283,1.88176580941338,0.152334579011916,-1.88176580941338,51314.0769230769,295.900646007562,710.057112184719,0.108308675694836,7.72276023459395,35.3816191596565,20.9569155099768,24.2619254314456,128.498727919474,30.7377242538821,32.252807470724,56.5241042297386,0.603022689155527,40.0096142291978,73.5358799568322,145.462833388587,501.475464031533,97.5765971311375,0.0915390899353631,0.0139475528627882,0.00212565609452023,0.0139475528627879,550.573558745554,85.28,14.72,0.74,79.12,3.96,45.73,3.96,5.2022,2.6895,0.916,0.1348,0.0764,0.0034,0.0031,90.7,1204.378718,15.05284217,1680.089191,302.4160544,9172.659013,1192.445672,1708.112446,239.1357424,45.25246798,5.430296158,3682.282642,662.8108756,1.796711679,0.125769818,13.47816025,7.278206535,10.09827176,1.413758046,31.83349681,2.865014713,1.963624592,0.016781917,3.465695798,0.554511328,90.88637985,1.817727597,53.04194313,2.652097157,0.670868341,0.021940302,1.322438942,0.053757721
"Kerguelen","KER3","CAT2.3B",52,64.6,65.7,65.1,65.1,0.5,993.8,1853,1405,1413,430,0.02901,0.00907,23295.8333333333,55432.3333333333,1.34416666666667,10.6666666666667,119.333333333333,52,31.5833333333333,1255.58333333333,44.8333333333333,253.333333333333,91.5833333333333,1.41666666666667,15,87.6666666666667,1020.25,43549.1666666667,6502.25,6.70264901586896,1.90219528068486,0.149286387582556,-1.90219528068486,50051.4166666667,356.994991901041,1108.43725646297,0.0778644899031567,11.9721899973786,19.1041800915322,13.9674947320881,13.4938257485908,113.478438747658,30.8893430676587,55.0311206720728,41.1945678972656,4.90747728811182,37.1287685568139,58.0161941864406,96.0266298292491,707.760595544892,231.237825232339,0.173911940508683,0.0258829449235233,0.00385431548826846,0.0258829449235234,892.482386720355,86.12,13.88,0.69,92.09,4.6,53.23,4.61,4.8707,2.7641,1.0687,0.1484,0.0916,0.0043,0.004,93,1702.716629,30.58172561,1510.227592,271.8409666,9132.722834,1187.253968,895.5841879,125.3817863,44.65236078,5.358283294,2906.84201,523.2315618,1.674316698,0.117202169,16.45315411,8.884703219,4.106794771,0.574951268,44.45209818,4.000688836,2.443221784,0.015747159,3.393843761,0.543015002,100.2782265,2.00556453,54.90010413,2.745005207,0.781817406,0.016601029,1.309566886,0.035283885
"Kerguelen","KER3","CAT2.3B",55,68.3,69.4,68.9,68.9,0.5,1036.6,1970,1556,1538,467,0.03263,0.01017,22198.6666666667,55549.1666666667,1.315,70.4166666666667,118.583333333333,77.3333333333333,86,4226.83333333333,80.8333333333333,216.5,112.083333333333,15.4166666666667,139.833333333333,79.0833333333333,1359.75,40367.25,6222,6.48066699442885,1.86712496405878,0.154840936453831,-1.86712496405878,46589.25,960.219608719639,1006.45560199538,0.0492673596539608,102.314540274172,19.5562514224217,57.0491547755623,69.661519311075,3552.37144437176,65.7803968220062,39.3735028575402,47.2680140424278,21.3518503917463,166.844420362386,81.6171309260872,299.893352255886,3288.37885245492,195.242506549256,0.386823017605323,0.0614919588493259,0.00981574416393114,0.0614919588493257,3454.18773835734,73.08,26.92,1.35,31.01,1.55,17.93,1.55,4.8707,2.9102,1.2076,0.3251,0.2105,0.0106,0.0102,95.9,659.7177102,7.559484159,33527.2042,6034.896756,8158.141307,1060.55837,1828.049201,255.9268881,522.6884223,62.72261068,17287.12417,3111.682351,2.172456549,0.152071958,6.591575629,3.55945084,4.231129546,0.592358136,108.0616059,9.725544531,1.779482492,0.013884202,83.78057199,13.40489152,25.74171216,0.514834243,365.03667,18.2518335,7.738799504,0.148483428,9.136323596,0.246783766
"Kerguelen","KER3","CAT2.3B",56,69.5,70.7,70.1,70.1,0.6,1050.7,2020,1600,1577,485,0.02789,0.00881,23282.2307692308,56379.3076923077,1.28461538461538,7.92307692307692,99,31.6153846153846,38.6923076923077,2242.69230769231,72.9230769230769,236.076923076923,104.923076923077,3.76923076923077,45.2307692307692,92.6923076923077,1101.15384615385,43208.4615384615,6354.84615384615,6.80139114902289,1.91697728792756,0.147072530110825,-1.91697728792756,49563.3076923077,235.011756388964,1148.39310811639,0.0623986357510302,8.72220861232538,14.3585050289599,13.5064087352292,12.4122561431878,497.131334862895,53.4251213357872,38.672689628172,51.614696774048,12.1665788546181,52.3086255572856,80.2479331150078,110.329692402549,465.318280926188,135.818411953759,0.12339902541265,0.0179602017563921,0.00261493181863794,0.0179602017563922,552.456994497518,86.85,13.15,0.66,87.5,4.38,50.58,4.38,5.2022,3.1577,1.0197,0.1341,0.0881,0.0037,0.0036,97.3,2364.806624,26.34555598,1775.555422,319.599976,9008.025253,1171.043283,927.5947566,129.8632659,41.27915274,4.953498329,5699.532307,1025.915815,9.289874448,0.650291211,29.04148441,15.68240158,5.702281494,0.798319409,74.84515086,6.736063577,3.3417994,0.017166708,3.510079214,0.561612674,89.95098118,1.799019624,128.8325087,6.441625435,1.367059521,0.020458967,3.721633933,0.107555557
"Kerguelen","KER3","CAT2.3B",62,77.2,78.2,77.7,77.7,0.5,1444.7,2143,1847,1833,349,0.02943,0.0058,22610.5454545455,53901.3636363636,1.28636363636364,8.72727272727273,136.545454545455,48.2727272727273,31.2727272727273,1101.54545454545,49.4545454545455,211.181818181818,125.363636363636,0.181818181818182,29.4545454545455,131.363636363636,955.181818181818,42425.7272727273,6407.90909090909,6.62237031175926,1.89026262467762,0.151061059229905,-1.89026262467762,48833.6363636364,768.08845371303,1551.86141602446,0.0874382899275515,9.0010100443329,16.9018557345851,21.3498988713807,12.8770408797278,83.242253256821,33.9038748120731,40.818667743615,26.5716869139794,0.603022689155527,50.9654071628269,118.692268263163,106.712528019739,1280.20811518355,202.241664622033,0.1354075066639,0.0205041904652251,0.0031065470413946,0.0205041904652247,1442.98830714093,85.31,14.69,0.73,90.84,4.54,52.51,4.54,3.6287,2.4058,1.3137,0.1929,0.1376,0.0057,0.0052,91,1170.280402,28.69538276,1616.540504,290.9772907,9066.503042,1178.645395,1011.744965,141.6442951,33.03452813,3.964143376,8290.436014,1492.278483,6.308413318,0.441588932,8.399597711,4.535782764,3.550825248,0.497115535,18.47659493,1.662893544,2.039081586,0.029290091,2.572375363,0.411580058,90.16944152,1.80338883,25.49660435,1.274830218,0.473611704,0.013890805,0.539774728,0.014379294
"Kerguelen","KER3","CAT2.3B",65,80.8,81.9,81.4,81.4,0.5,1650.3,2235,1976,1962,292,0.02787,0.00434,23337,55047.25,1.4025,11.0833333333333,137.416666666667,29.3333333333333,12.8333333333333,1135.58333333333,69.1666666666667,227.583333333333,116.166666666667,0.181818181818182,8.58333333333333,45.5,1067.5,43874.5833333333,6320.33333333333,6.94543645874372,1.93769585619264,0.144091433637354,-1.93769585619264,50194.9166666667,435.085780465917,925.951022168314,0.0836795836944276,8.50089121887532,15.5765460830952,14.1185457230316,16.0614350843783,121.35781679385,42.7037007834925,23.3021978414574,21.9951785350308,0.603022689155527,16.2282488459495,54.7515047530867,93.4631672711964,822.76545407804,159.567787438063,0.202417416927895,0.0291262756970653,0.00419401280604738,0.029126275697065,860.862512339523,94.3,5.7,0.29,93.02,4.65,53.77,4.65,4.5679,3.1793,1.1621,0.0663,0.0494,0.0018,0.0017,90.2,1162.848501,37.18547363,1287.60712,231.7692816,10908.71895,1418.133464,577.1550241,80.80170337,32.69465354,3.923358425,4160.753842,748.9356916,4.559558768,0.319169114,7.195932222,3.8858034,4.361117146,0.6105564,13.02478337,1.172230503,2.738470285,0.039829385,1.737402116,0.277984339,123.0745887,2.461491774,23.82046817,1.191023409,0.459696418,0.014663766,0.526609236,0.019235906
"Kerguelen","KER3","CAT2.3B",68,84.5,85.6,85.1,85.1,0.5,1966.2,2277,2075,2098,156,0.02787,0.00225,23430.8333333333,55713.6666666667,1.3025,13.4166666666667,183,81.9166666666667,28.0833333333333,1494.08333333333,79.75,225.416666666667,127.083333333333,0.181818181818182,36.3333333333333,215.166666666667,1067.25,43386.5833333333,6448.83333333333,6.72962037345325,1.90635532457674,0.14864535310971,-1.90635532457674,49835.4166666667,532.780328829696,1203.66873526001,0.0773569060206709,11.3093552049405,25.7081522266594,15.0179185903999,21.777629611947,154.245057874759,33.8529574376114,41.8687523607096,58.8116536586126,0.603022689155527,55.7140970137775,66.8265507024557,69.0679836366776,806.867507241693,154.061282572484,0.12709555288149,0.0188801271917925,0.00280537132557705,0.0188801271917917,911.214320496988,84.81,15.19,0.76,91.25,4.56,52.75,4.56,3.9915,2.8859,0.9368,0.1423,0.11,0.004,0.0034,85.4,1196.58016,7.271250077,1236.883197,222.6389755,9373.127177,1218.506533,952.6036137,133.3645059,32.37937778,3.885525334,2308.505037,415.5309067,1.84420973,0.129094681,5.8254102,3.145721508,3.650559565,0.511078339,8.90748345,0.801673511,1.850621443,0.022074336,2.185976834,0.349756293,105.1299282,2.102598564,27.19994924,1.359997462,0.461314502,0.014842933,0.659903412,0.023980197
"Kerguelen","KER3","CAT2.3C",78,89.2,90.2,89.7,89.7,0.5,2073.1,2567,2249,2268,247,0.01466,0.00168,23606.9090909091,56772.2727272727,1.36909090909091,22.1818181818182,210.090909090909,125.545454545455,47.2727272727273,2664.81818181818,60.9090909090909,235.545454545455,100.272727272727,1.18181818181818,43.9090909090909,267.272727272727,955.727272727273,43350.6363636364,6477,6.69391898023502,1.90113467987166,0.149408722617377,-1.90113467987166,49827.6363636364,337.845957366802,644.743839196481,0.0883690608136745,14.6343307453275,40.8030747504512,47.5023444397508,24.2696967805159,563.505247212804,50.6368532700336,32.2222396377522,41.347529331487,3.91964747951093,61.9507135478754,62.7313173926563,139.153936997191,352.625941396056,96.4520606311757,0.0797898899047871,0.0119526184625527,0.00179067939441205,0.0119526184625528,417.600352664428,85.45,14.55,0.73,92.59,4.63,53.52,4.63,3.4619,2.8456,1.2468,0.1814,0.1582,0.0027,0.0026,98.6,1171.333191,32.24376756,1349.077299,242.8339138,9886.937315,1285.301851,1037.181165,145.2053631,34.06839062,4.088206874,2944.227671,529.9609808,3.39219619,0.237453733,6.099251399,3.293595755,5.365034951,0.751104893,9.240124767,0.831611229,1.784192243,0.025307329,2.353416213,0.376546594,111.2389984,2.224779968,28.03668733,1.401834367,0.45962991,0.010927318,0.698433639,0.023910205
"Kerguelen","KER3","CAT2.3C",83,95.7,96.8,96.2,96.2,0.5,2237.6,3671,2712,2781,717,0.01241,0.00327,24161.1666666667,57379.9166666667,1.33166666666667,10.6666666666667,152.25,79.3333333333333,20.0833333333333,1765.66666666667,75.5,231.166666666667,92.4166666666667,1.41666666666667,36.25,201.583333333333,987,44643.4166666667,6662.5,6.70421902109213,1.90245779260505,0.149243394772034,-1.90245779260505,51305.9166666667,260.0915340041,610.778706888083,0.0489588571861077,9.31600122305052,23.6417388992819,37.2664444076421,14.4124840665895,364.526176472052,28.3083668967964,44.8205174878513,50.5451343460536,4.90747728811182,54.7209865009428,79.6166477946705,104.088249271297,393.60650824565,164.987878342622,0.164981491513548,0.0247220014930491,0.00370761338147346,0.0247220014930502,452.799867156528,88.07,11.93,0.6,95.17,4.76,55.01,4.76,3.808,3.3206,1.1722,0.1399,0.1289,0.0017,0.0021,118.5,1085.136475,29.10840515,1255.647618,226.0165712,10946.62033,1423.060643,583.3137913,81.66393078,32.56708798,3.908050558,5323.150885,958.1671593,4.562528403,0.319376988,8.079913573,4.363153329,5.664348023,0.793008723,15.43833055,1.38944975,2.743161641,0.030267381,1.352744031,0.216439045,133.8523408,2.677046816,21.02405945,1.051202973,0.400925238,0.006127251,0.476272182,0.017668535
"Kerguelen","KER3","CAT2.3C",85,98.3,99.3,98.8,98.8,0.5,2278,4197,2880,2992,960,0.01161,0.00378,23974.9090909091,56141,1.31181818181818,5.72727272727273,165.636363636364,79.6363636363636,26.7272727272727,1471.09090909091,54.1818181818182,230.363636363636,99.5454545454545,0.363636363636364,21,169.363636363636,997.636363636364,44076.6363636364,6605,6.67725949666323,1.89836487008434,0.149864645069621,-1.89836487008434,50681.6363636364,264.902040213153,338.45679192476,0.0928243698409186,9.47724547630702,16.8301677191449,19.9513043547169,21.0337391306962,232.597701856856,42.9041214379649,37.0763340347255,38.351958584572,1.20604537831105,35.276054201115,128.75113415211,98.5091597033217,326.505213657385,165.734124428254,0.183544909670823,0.0274484845163415,0.00410748225229386,0.0274484845163409,339.075588247598,87.59,12.41,0.62,95.19,4.76,55.02,4.76,3.299,2.9394,1.4378,0.1784,0.1679,0.0021,0.0026,126.7,1076.893454,37.10960226,1448.382036,260.7087665,11092.71634,1442.053124,1077.5868,150.862152,38.34074029,4.600888835,8013.424384,1442.416389,3.856589078,0.269961235,7.426131353,4.010110931,5.281383866,0.739393741,12.52057742,1.126851968,2.905253612,0.068698735,2.218682082,0.354989133,134.8474469,2.696948938,27.13714506,1.356857253,0.507966705,0.014135644,0.612105266,0.023897398
"Kerguelen","KER3","CAT2.3C",89,103.5,104.7,104.1,104.1,0.6,2552.8,4766,3631,3627,1107,0.00765,0.00238,23488.7692307692,57193.5384615385,1.29538461538462,12.3076923076923,153.384615384615,74.3076923076923,37.1538461538462,3526.23076923077,123.615384615385,220.461538461538,94.6923076923077,2.23076923076923,37.3846153846154,151.769230769231,964.923076923077,43168,6521.30769230769,6.62120711284203,1.89009319522295,0.151085723286847,-1.89009319522295,49689.3076923077,234.310390239867,1219.53772767831,0.0621309617683198,10.9573766278294,26.8748285623631,30.2059172331753,22.6820272236491,1379.79842451993,62.171186334639,36.5162415568182,34.349635163964,8.04315284526582,49.0824789878195,73.5743998119747,98.2169889737866,689.070872020191,131.406103749271,0.13210394620025,0.020015496239239,0.00303389522262651,0.0200154962392393,752.239477007974,88.39,11.61,0.58,96.43,4.82,55.74,4.82,4.7755,4.4699,1.0887,0.1264,0.1246,0.001,0.0013,129.7,1428.382094,36.74993546,1497.257302,269.5063144,10339.94536,1344.192897,788.19654,110.3475156,34.08187302,4.089824762,6526.147644,1174.706576,3.291192016,0.230383441,6.698435927,3.617155401,6.171535738,0.864015003,319.6209724,28.76588752,3.030830155,0.056792516,2.192335728,0.350773716,116.7067894,2.334135788,25.82706213,1.291353107,0.83714262,0.006474412,0.713380818,0.013195954
"Kerguelen","KER3","CAT2.3C",91,106.1,107.2,106.7,106.7,0.5,2639.8,4920,4030,3969,1140,0.00809,0.00237,24314.4166666667,59259.9166666667,1.32583333333333,45.6666666666667,240.916666666667,229.583333333333,43.5833333333333,3079,83.1666666666667,228.583333333333,113.333333333333,4.25,21.25,236.75,1065.08333333333,44531,6737.41666666667,6.61110833715622,1.88859554324678,0.15130779206191,-1.88859554324678,51268.4166666667,203.151290839357,818.106734349424,0.0634548276454609,19.1232050058815,20.2415339579217,59.8641770758581,13.9769832441075,478.593013663251,36.0651766902225,34.0840094027932,39.1113406788488,8.37881527750466,32.6973031971084,127.444907883581,84.6795653500819,374.800795574978,108.828019731997,0.121644858083917,0.0184536817696884,0.00280050129699027,0.0184536817696891,386.546823773908,85.37,14.63,0.73,94.83,4.74,54.81,4.74,4.0849,3.8949,1.3941,0.204,0.2047,0.0016,0.0021,129.6,1435.084336,23.97007509,1476.40484,265.7528712,9977.828112,1297.117655,1181.094722,165.3532611,43.07396664,5.168875997,2614.362638,470.5852748,1.312310319,0.091861722,6.116139247,3.302715193,5.342532785,0.74795459,10.57375526,0.951637973,2.284641319,0.031665207,3.100416737,0.496066678,116.4661719,2.329323438,29.63852974,1.481926487,0.533321837,0.014712023,0.755408926,0.027677202
"Kerguelen","KER3","CAT2.3C",96,112.8,113.9,113.3,113.3,0.5,2900.5,5756,4674,4631,1428,0.01477,0.00462,23448.0833333333,57685,1.2825,45.6666666666667,262.083333333333,225,60.9166666666667,3184.58333333333,83.3333333333333,221.916666666667,113.833333333333,0.181818181818182,32.25,264.083333333333,1021.16666666667,43069.6666666667,6516.66666666667,6.61108837467717,1.88862957030619,0.151296956307064,-1.88862957030619,49586.3333333333,158.878717799764,840.579345667996,0.0753325958665968,14.7051835841116,54.8128358114864,71.3620729417627,23.8954477723776,776.838050085477,40.2115617325378,35.5002134009804,58.2640280936443,0.603022689155527,43.024570147343,85.1025673507972,105.133537018692,471.007881295445,145.725353963814,0.106375836740557,0.0160970714749945,0.00243657616145841,0.0160970714749952,586.589888226602,83.51,16.49,0.82,93.18,4.66,53.86,4.66,3.454,3.454,1.1883,0.196,0.2058,0.0029,0.0039,136.3,1424.548108,45.07358153,1832.481065,329.8465917,10347.70994,1345.202292,1033.481684,144.6874358,44.78488634,5.374186361,1688.980811,304.016546,0.758966661,0.053127666,3.994200434,2.156868234,4.933715765,0.690720207,12.60844943,1.134760449,1.836418496,0.030217989,3.23903741,0.518245986,111.5989159,2.231978318,39.55317102,1.977658551,0.513127812,0.004819456,0.930227601,0.014390921
"Kerguelen","KER3","CAT2.3C",101,118.9,119.9,119.4,119.4,0.5,3221.3,5949,5218,5055,1364,0.01215,0.00333,23797.9090909091,57739.7272727273,1.30818181818182,31.0909090909091,234.090909090909,186.363636363636,45.6363636363636,2381.90909090909,46.0909090909091,244.909090909091,121.909090909091,0.181818181818182,50.9090909090909,235.636363636364,970.090909090909,43717.7272727273,6573.09090909091,6.65370727902854,1.89492273593515,0.150367749180928,-1.89492273593515,50290.8181818182,167.1905825969,1025.94152766219,0.0911940986926437,17.0144323763947,14.6250097125065,44.978378644128,12.901726452477,405.897389630792,26.9757466827317,42.432191895905,64.8528404088125,0.603022689155527,54.2557914797205,73.2861142744964,75.7105732978618,509.945112911006,142.837288230668,0.156522366567385,0.0235191694839726,0.00353647538534926,0.0235191694839715,545.243398526166,83.24,16.76,0.84,99.11,4.96,57.29,4.96,3.3799,3.554,1.3786,0.2311,0.2545,0.0028,0.0039,137.6,1287.837858,25.6976512,1088.069624,195.8525323,9801.974577,1274.256695,594.3690449,83.21166629,33.56124216,4.027349059,894.52222,161.0139996,0.504960312,0.035347222,5.249820697,2.834903176,3.65700923,0.511981292,7.807563922,0.702680753,1.902143589,0.012974229,1.576869911,0.252299186,113.2452164,2.264904328,28.80809979,1.44040499,0.390027202,0.003452563,0.673961361,0.020205782
"Kerguelen","KER3","CAT2.3D",110,122.4,123.5,123,123,0.5,4101.1,6012,5480,5370,955,0.01072,0.00195,21934.1666666667,53001.0833333333,1.31916666666667,10.8333333333333,152.416666666667,55.1666666666667,25.75,925.25,63.6666666666667,195.833333333333,85.8333333333333,0.181818181818182,32.25,220.5,936.833333333333,41313.75,6037.66666666667,6.84722049310826,1.92348249148067,0.146149677984701,-1.92348249148067,47351.4166666667,320.378422078225,664.899098063804,0.100494987060263,9.43719270019459,17.3071626440581,16.9535908415958,17.2843860174436,325.006048894758,32.2612442225634,23.4785524307276,43.5155841119714,0.603022689155527,33.2405147099412,66.1575255116013,78.7167919400514,489.381636724996,172.115887668393,0.192467170242008,0.0280035959390887,0.00407717800281475,0.028003595939088,556.962453171149,85.29,14.71,0.74,93.33,4.67,53.95,4.67,3.808,4.3488,1.0091,0.1484,0.1769,0.0016,0.0022,137.4,1316.465646,20.65789303,1139.245415,205.0641747,8923.834015,1160.098422,701.3821602,98.19350243,32.52542874,3.903051449,982.6222745,176.8720094,0.554631219,0.038824185,5.484723099,2.961750473,3.437053635,0.481187509,7.549441951,0.679449776,1.722667287,0.001760402,1.773412408,0.283745985,94.94394762,1.898878952,36.29405638,1.814702819,0.427069152,0.012176258,0.883024862,0.023572932
"Kerguelen","KER3","CAT2.3D",115,128.9,130,129.5,129.5,0.5,5784.4,6131,5964,5962,173,0.01252,0.00041,22855.5,55153.1666666667,1.27416666666667,18.75,178.583333333333,77.75,40.9166666666667,1364.66666666667,37.5,217.083333333333,85.0833333333333,2.91666666666667,48.5833333333333,287.166666666667,940.916666666667,42960.75,6283.25,6.84046751022904,1.92259095980402,0.146265786802542,-1.92259095980402,49244,180.594221190139,343.515735601822,0.0600694043031337,8.30251878539388,22.4315456985078,18.796155312868,17.3176648296332,158.437445834071,35.1011525322305,25.3034612556297,46.3062107229165,10.1036297108184,48.4513970777714,70.1541592537895,80.1673911641174,323.509203185094,135.642662234939,0.165793335932575,0.0239592990174598,0.00346487205950032,0.0239592990174601,336.230710835716,85.77,14.23,0.71,96.36,4.82,55.7,4.82,4.1728,4.9865,1.1578,0.1648,0.2051,0.0021,0.0026,127.8,1197.90472,16.45438711,1052.078106,189.3740591,11078.42102,1440.194733,551.7054476,77.23876266,33.53908928,4.024690714,1026.542813,184.7777063,0.666713024,0.046669912,5.862772125,3.165896948,3.952744681,0.553384255,16.14366288,1.452929659,2.211279389,0.012283287,1.262753928,0.202040628,153.9080871,3.078161742,22.10224896,1.105112448,0.404893378,0.010514246,0.500827215,0.019419502
"Kerguelen","KER3","CAT2.3D",117,131.4,132.4,131.9,131.9,0.5,5997.2,6323,6153,6154,163,0.01244,0.00038,22854.4545454545,54721.8181818182,1.39545454545455,20.0909090909091,221.818181818182,101.363636363636,36.4545454545455,1324.09090909091,67.3636363636364,225.272727272727,91.6363636363636,0.181818181818182,68.1818181818182,282.909090909091,917.909090909091,42687.3636363636,6205.09090909091,6.88300165779166,1.92878271154625,0.145364724348332,-1.92878271154625,48892.4545454545,95.3733334180615,540.513055935158,0.0963704971828657,12.3729911133448,47.9558509085558,67.0048844895247,18.6941896661162,583.422737737475,46.0570792110675,38.2860050386324,49.1574464903797,0.603022689155527,58.4445347005487,64.4568918665096,99.1518578196642,296.112233022303,152.148253059609,0.168037929525908,0.024496184760663,0.00357283043571558,0.0244961847606631,350.655204905435,87.14,12.86,0.64,96.52,4.83,55.79,4.83,3.5448,4.298,1.1308,0.1454,0.1836,0.0018,0.0023,129.3,1810.251522,27.41151606,1369.881307,246.5786353,13215.71252,1718.042628,666.0439538,93.24615353,45.7392364,5.488708368,940.0408553,169.207354,0.937152005,0.06560064,8.142351223,4.39686966,7.175522048,1.004573087,10.41672528,0.937505275,2.863415222,0.034732688,1.508044061,0.24128705,203.7536927,4.075073854,26.33105145,1.316552573,0.505665148,0.012760259,0.590654541,0.013513193
