"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,20677.7777777778,62829.7777777778,62055.2222222222,1.47,0.0147318694452588,0.422019336453073,0.0812362033406298,0.0749789089435057,34.4817228942595,0.320334554435931,0.305388384415909,0.222455427969088,0.0359657767624117,0.0902666107084865,0.489609348119938,1.00036509768005,8.71256285699029,0.169655697777778,0.009743915296488,0.0650813311695657,0.0284348748524695,0.0257451550610467,6.32456946454819,0.066705117618532,0.0291863234489902,0.0608554611899492,0.0224620841666093,0.0853834210967937,0.069567273308542,0.198167379489607,0.737964310709452,0.00483066058991285,2367.746797,5866.599826,234.8825033,42.2400533,70333.76898,6.816523388,10.88241106,68.09335946,90.27805952,2.553601126,85.79649547,5.275218799,16.86311015,501.3815099,19.40433341,3.049548028,0.50833131,854.1412459,0.051952222,0.042866217,0.816242088,0.945061034,0.066508029,1.323999276,0.119640341,1.686311015
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,22777.2727272727,67689.9090909091,66835.8181818182,1.40636363636364,0.0246810797250008,0.413995109700041,0.0709075160185162,0.0621248538744475,31.8647085302501,0.260749192128804,0.293822242850043,0.196403716505072,0.857845071132632,0.0853569764821091,0.521477935141629,1.05090185435994,8.6830133634291,0.161179197636364,0.0112909725584597,0.0921616077490365,0.0222546692819454,0.0266561281496218,2.47464266252406,0.106512364666261,0.0351618919382731,0.0305366956966946,0.141218898103705,0.0885188460765809,0.178259459756541,0.0989362278856016,0.383219400408001,0.00494045158364572,21467.56946,6764.508083,1293.229498,160.5283798,107255.388,11.84941346,9.702568502,34.46389212,255.5835815,25.70637949,111.2286921,16.62081972,20.94043551,3376.49462,155.9717551,27.32451171,4.267333565,1659.164889,0.182590959,0.102763012,0.171217055,0.192255063,0.437908223,1.368956728,0.226326755,2.094043551
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,22133.6363636364,59188.2727272727,58322.0909090909,1.38545454545455,0.0198655098548327,0.411989750108045,0.0650054430560811,0.064748772299837,18.7120945390388,0.217682993367318,0.335675624641739,0.252892016540842,1.09375969338716,0.067710314106165,0.618068335738772,1.3068740227729,9.96670365675722,0.154880260363636,0.0161668325195864,0.0374382383709733,0.015140245949556,0.0261235562256569,1.51061475944698,0.0862444950681223,0.0464138396887693,0.0614601891198466,0.269568204992282,0.0499512474140857,0.125420230093375,0.0852855034755719,0.27947793646249,0.00210805187647702,3810.216932,8457.047616,430.4165299,73.63658302,46161.88967,10.70451145,8.361148745,60.20244341,399.0691035,6.149324503,136.1592518,8.204676276,15.01857475,970.2818044,112.1937561,8.811078548,0.458479319,524.1315649,0.097700279,0.023794572,0.548086843,1.143493468,0.106149158,2.420949669,0.204151273,1.501857475
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,21143.3636363636,63280.3636363636,62452.3636363636,1.39818181818182,0.0119686028274115,0.45857046724541,0.0610957979597596,0.0575161447796347,32.6100915177548,0.331798253380789,0.30989932310426,0.230226701378556,0.0779539157876364,0.0722128492908909,0.58664821768775,1.0592885833641,8.70840815400939,0.162813335272727,0.0159586217959254,0.0852236473400455,0.019994768675665,0.0163840269352198,2.36742982644919,0.0888425703342014,0.0398390258243977,0.0524811216855307,0.0435916764209759,0.0501116523237666,0.122753269958145,0.0886984876715411,0.259727041706566,0.004598312536024,2179.747422,7198.222186,389.6638198,51.31483509,28337.51625,6.228678054,7.693387104,73.19734621,48.4428199,4.534790413,116.7915838,9.348601732,18.8198384,564.4911449,31.09232618,1.204776961,0.280653345,150.1728069,0.076630039,0.131022298,0.669512032,0.895210879,0.043240663,1.35786783,0.169618079,1.88198384
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,21494.8333333333,55564,54709.8333333333,1.42,0.00837370721857088,0.245619905070991,0.0336296231744004,0.0439761241643733,14.7599067412997,0.188570495639436,0.346479229073487,0.234366659587731,0.0952677482458539,0.078481908109249,0.353664501325522,1.33888163436597,10.5458064295305,0.151656429,0.0132316967291832,0.047114277374515,0.0255041277480465,0.0331839507587752,2.70013198155165,0.0909594236220153,0.0618835470740833,0.0883453859840648,0.0832190342002497,0.070996323261763,0.0992386742148894,0.151531628201384,0.304212284941967,0.00391005054569837,2601.638721,6524.805309,301.303437,64.81180749,68261.38783,16.02760991,12.99158529,116.9107903,232.0043335,3.037488827,95.07661499,4.985074292,16.82536639,565.6764383,142.7736565,4.144805205,1.00218427,1004.21079,0.211315323,0.144606736,0.841170558,1.25702578,0.043979182,0.69914278,0.127587693,1.682536639
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22053.5,55644.7,54788.5,1.456,0.0126052745667236,0.3948444760007,0.0409992909237435,0.0557757767414549,10.9513315810204,0.107268018657013,0.353673166986405,0.173148079844862,0.0003295419531622,0.0677772491259168,0.565397687370857,1.41973863106985,10.9373682058644,0.149871289,0.0130808513827291,0.0537284612566168,0.0322525232547737,0.0180408658444505,1.74531984326452,0.0842208060799772,0.065640061625421,0.09249047583856,0.000973539905853925,0.0929464139855938,0.156487760209359,0.134769302269532,0.267409782612392,0.00371803632177862,2160.208858,6240.983611,344.5794406,41.07148346,23779.92504,0.986560337,4.505779401,32.9760233,29.80921049,5.026836978,101.292967,7.527120756,15.55226095,504.1027803,108.9028532,2.148483588,0.20369105,84.31463012,0.017365677,0.038483459,0.203795286,0.499214017,0.140151798,0.811859205,0.159172342,1.555226095
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,21318.4545454545,65289.2727272727,64491.4545454545,1.38454545454545,0.0143811727698546,0.354462227925218,0.0504183077181908,0.0594041572595473,34.9002188383774,0.414614477149222,0.307046895093213,0.232019429794573,0.207882271815909,0.0214449067766733,0.278588934242793,1.03931801783377,8.44794211677257,0.163339329727273,0.0145693591176239,0.0467360157647383,0.0298041577801854,0.0323002191191392,2.73978450476352,0.0972736704483251,0.0565106003889331,0.103705817531067,0.113549859271628,0.0477151313997185,0.0953998381806369,0.145136276931447,0.351110571157218,0.00256756843248978,2135.960113,7771.356271,232.314161,56.87091915,58747.48129,23.84445704,14.66999494,145.5334854,316.1883316,2.699363842,119.6977813,5.881017729,14.32041997,544.2065152,103.9511198,2.611283675,0.770254564,702.1728764,0.16101435,0.043454784,0.604259635,1.43334069,0.043626306,1.823339563,0.137897582,1.432041997
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,22988.5454545455,61328.0909090909,60386.6363636364,1.34272727272727,0.0209880264547744,0.348424747210065,0.0497095883015075,0.0396079168110255,18.8513149718324,0.331793684388254,0.377568352962152,0.239871437307861,0.494885195296944,0.0509338417444439,0.49388184738218,1.31398761194212,10.1507682551454,0.155620113454545,0.012190261059428,0.0564169580478071,0.0188693947615543,0.0216089697756904,1.62178001557889,0.0994343165405777,0.0486911032327612,0.0910474668451634,0.114965426364722,0.0448662294222328,0.187965597430485,0.149779229956006,0.283033503262061,0.00423640430757824,1942.49545,6196.60628,227.4128172,39.2756349,49872.72804,36.34308788,15.10269284,49.70613596,205.2689039,2.511699688,99.83622626,5.366567931,15.13754881,493.2577849,108.1773992,2.821840444,0.284820113,195.5233093,0.239108874,0.154591105,0.602315252,3.657473631,0.052718839,1.333664845,0.132996241,1.513754881
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,21941.25,90008.25,89304.6666666667,1.515,0.00435916299578843,0.242260741998305,0.0330315074960446,0.0476829443996979,61.4015828708519,0.466976160364303,0.180825692530176,0.188719318846866,0.291297312068977,0.030953647801374,0.259720876414778,0.527474701002252,5.58216403863784,0.18981486525,0.00652050543869445,0.0285269088938031,0.0170749802275591,0.0213391285335191,3.52806494379008,0.133498522272006,0.0240502090098541,0.0472294528955609,0.141221204627604,0.0501242248012011,0.100617241115262,0.0967122567435122,0.445770753074278,0.00545146347910097,643.1526044,6725.623999,263.8954581,55.60667563,73040.17367,35.13097178,14.43173082,80.36054861,206.0678435,3.349219592,110.4667193,6.491956622,18.81474965,288.8626367,76.79365852,3.723189943,0.815337755,1106.313667,0.339194543,0.092282265,0.943852418,1.998237331,0.075375837,1.25507819,0.038041679,1.881474965
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,22949.0909090909,77882.8181818182,77152.0909090909,1.48090909090909,0.0156556224102787,0.308670478448858,0.0616757015996873,0.0492621978733521,45.4718038412699,0.530116487077658,0.249132969502463,0.26445385139437,0.42167051976418,0.0412725468260835,0.417227622904329,0.805476458005293,7.28248394940997,0.171447406090909,0.0364868739636092,0.0515909589132732,0.0425307803711159,0.0298916342312218,3.47888496408978,0.115616980555147,0.029652545323563,0.0624940698089447,0.0892357577650162,0.0643489194379493,0.0938760559361995,0.122805190202832,0.468291754198721,0.00403567896790407,661.9708417,5960.306307,277.5603378,54.76131918,74836.34761,16.81953054,12.65956686,78.52750915,100.7202187,3.120629768,95.05242503,6.318871737,19.36337954,325.0800747,73.5430348,3.234638602,0.753154456,1508.582346,0.252021868,0.112267444,0.406648955,1.066310133,0.061658011,0.168162163,0.0188804,1.936337954
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,22421.4,74987.1,74194.8,1.433,0.0453108140171924,0.500240883785378,0.144955509738037,0.09210273159346,42.8433979820441,0.386827517335685,0.26293325079822,0.180739247311601,0.0845388230146804,0.0628173158620795,0.734099357408595,0.816288932169331,7.52034877346247,0.1720160675,0.0177107117912709,0.0646162230489852,0.0436084999288739,0.0167024026230188,2.79208303259204,0.110360392219721,0.057795894190548,0.0489722973291358,0.0483840639926877,0.0695673780671871,0.114173623807315,0.114194890206563,0.480166218455957,0.0048410711869434,1745.183529,6654.679504,691.4862269,80.6250656,65108.07757,25.16163647,12.05911704,51.06064778,130.9239492,9.077687309,109.9097917,13.10956878,20.68841246,636.3270443,148.2965685,19.13692576,1.855020668,794.4594063,0.249659858,0.120104386,0.387827921,1.378555529,0.090928537,0.96047458,0.116047921,2.068841246
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,22422,70225.6666666667,69374.6666666667,1.4325,0.014737071023246,0.351602766450724,0.0622301784385907,0.0591806746765089,37.347652955576,0.303196542715977,0.290402919269297,0.165191136037246,0.00883696101379851,0.0271395150990332,0.594118241050948,0.944739350442413,8.15883402506266,0.163066211666667,0.0119727361867278,0.0378362416151741,0.0219025372651447,0.0166923475888391,2.43646168808478,0.0981936588109375,0.0502380904591008,0.0673893195460368,0.0206524273462535,0.0619766274379678,0.125356603039793,0.175749709506741,0.425933616222511,0.00463478219692574,543.4726901,6154.781584,244.2716404,70.96066682,88890.89611,11.55396277,9.165262456,50.54112884,83.34916521,2.400125578,92.99111859,4.823094008,14.84252301,321.6442737,212.2812892,8.441122001,1.987543814,1660.843449,0.105306814,0.085089883,0.613078987,1.323098068,0.053500798,0.763475857,0.025467738,1.484252301
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,21681.0833333333,58369,57501.1666666667,1.37083333333333,0.0194022500871548,0.31510477343374,0.0798801349145904,0.0542161198461307,15.6784047800458,0.329920559696141,0.341184130367248,0.255466059009656,0.0409273147618433,0.104640293627033,0.739208125195686,1.49887737815797,10.5820238592885,0.1568333585,0.0176688906793964,0.0612157699151485,0.0322724248783222,0.0320488607427174,5.39339554005517,0.104066275718269,0.0254637298033145,0.0715558696497553,0.0464082988236101,0.111473883571752,0.327201922421823,0.144101942057271,0.445504616463646,0.00460904109211662,2704.115972,4314.171561,390.264881,272.5348429,76198.44633,13.36853596,9.036215502,35.29243706,141.7452321,13.28023284,54.97448254,14.95585253,17.69781147,923.7798793,119.5885434,7.243542018,4.718080418,424.3239232,0.092428737,0.032002711,0.37314492,1.295372249,0.106355187,0.904111945,0.150306821,1.769781147
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,18258.6363636364,68171.2727272727,67422.6363636364,1.48909090909091,0.0160339119139202,0.294451556567922,0.0782007502734182,0.0445374999080832,54.3878456047177,0.382196249113432,0.204811807412705,0.18978486302948,0.123347152412899,0.0351694578307053,0.535856982313581,0.612820600120127,6.54303727440636,0.190100895727273,0.0137352412398394,0.0656892610822178,0.0392015065040456,0.0303501386923025,9.30785723185739,0.107554688602031,0.0487504412784353,0.0636739218577274,0.077409057600328,0.0392991557997064,0.146750173182108,0.23907205469394,1.00181060579712,0.0133013700302859,473.7956247,3366.405358,159.3219544,48.26462876,244762.4318,24.67115714,18.49534977,54.25753022,108.9295808,2.02301219,53.58134359,3.512118591,45.84025227,223.0052862,43.51758987,2.10548711,0.742906646,2521.469387,0.388038712,0.16867968,0.451401204,0.641673601,0.013793806,0.512470791,0.040596801,4.584025227
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,22654.7272727273,67323.5454545455,66486.3636363636,1.41818181818182,0.0171813479893901,0.283061045320286,0.063677366952154,0.0477020179532627,30.9129401428579,0.494909652538261,0.323135356092197,0.332500140613437,0.310737762212232,0.110457017560509,0.662692963208732,1.07595784063373,8.83109711963629,0.162232980090909,0.0268920826320634,0.0581518217300918,0.0356132276358577,0.0224769800371736,4.55158892186676,0.078589791083054,0.0419287310125667,0.0637582920827413,0.0874760330958897,0.0713215381444447,0.138490953796253,0.174495330592126,0.613597342075769,0.00260452872874025,519.5682507,6376.14109,247.3342292,71.25145017,33059.50476,30.22335953,15.52691154,93.06939632,242.3611357,3.033425815,126.2966844,6.610934788,20.07250761,257.8592821,151.4025643,5.109463262,1.139627929,411.0830407,0.347057047,0.153207334,0.991321257,4.004351166,0.053768638,0.909448982,0.094285182,2.007250761
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,21037,62387.3636363636,61511.1818181818,1.34363636363636,0.0528818977702233,0.41912246422092,0.15773375959515,0.0604975682649404,28.7722722914083,0.202567806280883,0.2646507747406,0.260604992158498,0.0154747705854054,0.0649719901277546,0.971980685768573,1.17780936635877,8.85561931674902,0.159601122545455,0.0295947157294031,0.0508121315731364,0.040927460165473,0.0375695995051548,5.64283084127316,0.106780112360048,0.0374615798648491,0.0641466404175102,0.0375142987834425,0.0757646162165832,0.205921166331038,0.154457227468706,0.541687519671072,0.00336775217890736,2355.45594,6975.754499,799.193679,63.1732016,19940.78074,5.120949268,8.855748872,61.1989585,50.4248919,12.19802273,152.5618881,25.31019839,24.48454632,816.8976853,274.4419208,23.04972736,1.032756436,195.2603694,0.044446999,0.059897145,0.484100081,0.745226883,0.459798787,1.310436979,0.350281555,2.448454632
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,20858.5,76598.3,75806.1,1.446,0.0431756220681249,0.467432061038614,0.116254974454191,0.069002299928322,51.4763725725582,0.456123627991645,0.229742948179027,0.171227246680407,0.211783015020882,0.0362435087798418,0.892228732208071,0.618686394186112,6.54386494453383,0.1813896864,0.0204861424750212,0.0881172669436338,0.0337272293766441,0.0146444765641805,2.83848250824113,0.0654257812296115,0.0363704190225351,0.053422591394768,0.0886436715061824,0.0436011338064873,0.267087362586863,0.12143223511822,0.466637849175868,0.00475555581895366,1070.885179,6849.57438,482.4222414,70.44102514,91742.56196,76.74575589,30.78295408,84.15061701,199.4152519,4.992973415,138.0986394,9.681378018,24.57346976,427.93975,146.3509218,13.2812371,1.552356955,2210.042469,1.991003144,0.919411339,1.054966543,1.966916731,0.124594431,3.800967424,0.061403622,2.457346976
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,20704.7,67593,66844.5,1.402,0.0184130550820313,0.368168099807157,0.0825652079662951,0.0567324310896884,40.9918218562332,0.321340065526913,0.261011859063882,0.271223241592727,0.094364197015296,0.0330091910307444,0.769789205781814,0.812857135675458,7.63842978558674,0.16678873995,0.0138473454865929,0.0468959797277053,0.0277706273600972,0.0281825965410439,5.6679869950472,0.116243133007206,0.0528974461858419,0.0691947725163498,0.0815692407859919,0.0505405800081117,0.128139371476628,0.114345397223609,0.779241170161829,0.00435648814020502,1739.758107,7954.492393,927.4315698,100.6908119,63330.72521,33.30735274,18.94940307,69.48540749,155.6838291,9.175578982,172.6424549,18.17108513,22.17332138,627.1074323,112.904805,12.88564894,1.179209481,818.7355802,0.338289287,0.152496095,0.847400448,0.659026021,0.009274375,2.126521142,0.431769602,2.217332138
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,21103.3636363636,67035.9090909091,66184,1.45454545454545,0.030707732577533,0.375775374982714,0.0920544386476593,0.0773619649789107,38.9467843915336,0.34199607886646,0.270642323810011,0.190584395185816,0.0477987575357558,0.143533400746307,0.93584772166063,0.811457329477374,8.0010509251529,0.169669245545455,0.0186031192857683,0.0479414559102475,0.0517499690703314,0.0323645421709834,2.4711620418483,0.13021341514333,0.0537613247854856,0.0769684339410303,0.0718584198849147,0.0649588657459294,0.196714421581179,0.159259006459498,0.314133716350685,0.00435904101777829,1447.271106,6910.359074,541.6620458,69.28334701,69886.15056,17.29854042,16.74430526,96.04739856,106.4331106,7.537000498,142.7753473,10.27576935,22.99890718,470.971649,99.46866164,6.468674827,0.809799887,651.9486024,0.049507222,0.065879465,0.836309314,0.572822095,0.16325235,1.931616323,0.187219683,2.299890718
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,20316.6,60603.4,59764.7,1.385,0.0336736113350892,0.411477623992577,0.109294291173387,0.0681762002624761,31.9197231018368,0.223266300051074,0.313700851681898,0.295889363946635,0.0411117125825781,0.200547310047188,1.04571612327305,0.987319749152606,8.76296706998178,0.1670347968,0.0125285041800683,0.0481594809113383,0.0405459124440763,0.0327527804155678,5.47636833644173,0.0637629875645618,0.0510155303746205,0.0920407805711004,0.0420783254211189,0.112263254947325,0.184318601799861,0.181171908150195,0.572014833829435,0.00635740659642806,1334.018291,6023.226846,617.6592849,70.46152124,54047.68966,24.79954461,17.31182215,74.97636554,153.3540492,7.097707001,129.6985539,12.79708303,27.86780897,545.4493081,96.77731334,3.394601775,0.555145222,417.3743136,0.187662858,0.157291165,0.220258,1.292838823,0.184578085,0.996133225,0.179448508,2.786780897
