"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,23119.3333333333,56701.3333333333,55771.4166666667,1.27833333333333,0.0442936538041397,0.694876668960727,0.071912342617309,0.0740963280003564,3.69278129574849,0.116194929045852,0.39624318978387,0.279006883717156,0.216204721888853,0.0821498884784982,0.805592071117657,1.62206910753448,77.1022055918343,11.6929991100365,0.15165269475,0.0275428485865766,0.113771656766745,0.0262737863880355,0.0344139811764804,0.618670174427139,0.0613054784225787,0.0477589204958125,0.0671850000032428,0.101711424833394,0.0950746468539235,0.153563649176704,0.257807691159405,0.637942490907758,0.258309140912212,0.00294108742220876,77.0153216,3.85076608,22.9846784,2.29846784,0.313261892,0.031326189,3712.228887,74.17879973,7766.606331,2010.436754,9084.977882,46.04204392,1442.000824,11.02828725,88.46094721,0.148073757,6242.966621,15.13819392,4.068857773,0.02443965,5.960197779,0.068926753,36.59073739,0.331067449,261.6355831,2.462160119,8.072382999,0.070931291,30.36236272,0.256345549,168.0404108,1.955006557,30.42377281,3.299014819,4.487970407,0.077593013,2.556674805,0.045766663
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,22181.1666666667,53873,52971.5,1.32166666666667,0.0330232576005161,0.449509762404051,0.0784315543300949,0.0738258637855305,3.76888090461965,0.178988071044792,0.417727674284257,0.359492820832831,0.0192508611156501,0.0694887799447572,0.759629954649892,1.63566271528168,77.7599151190873,11.6555445723836,0.149898092416667,0.0206578532388437,0.0762134962500208,0.0273347412948187,0.0224319894609851,0.414669370944667,0.0714085311212725,0.0576720972932511,0.0829530746724808,0.0386932294746475,0.0992778616139092,0.200895123667755,0.23779284826348,0.468679568033742,0.145151285070777,0.00220136997425113,76.84431418,3.842215709,23.15568582,2.315568582,0.303477386,0.030347739,3558.613952,53.10499408,1973.319538,728.4065428,6626.492173,12.55357407,461.9149499,4.1315028,46.49996193,0.203261185,3694.801697,28.74082309,2.041238975,0.011991471,6.674238754,0.048794576,34.06414422,0.025144385,140.4650062,0.492872097,10.75975255,0.084324463,7.795499709,0.115748702,114.9998151,1.529219743,21.97235957,0.521915705,4.288871292,0.045808063,1.233894651,0.01690507
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,22325.9090909091,53674.8181818182,52810.6363636364,1.29545454545455,0.0235910992104725,0.411368671483338,0.0535464242562412,0.0814605148482103,3.17328966208688,0.139382283975546,0.403174298292266,0.325247155839018,0.137624526386997,0.101928867159323,0.747342864061521,1.65420058742422,77.941969525731,11.6191164510578,0.149104332818182,0.0224687965892844,0.0495470504679526,0.0296612231948465,0.0272293445344262,0.528289330409317,0.0966072185722568,0.0797344536208498,0.094008160733922,0.0822341056311422,0.0745674548644458,0.187452315905494,0.17642978985105,0.745041480001906,0.313901321709621,0.00491852631995791,75.82326542,3.791163271,24.17673458,2.417673458,0.301310001,0.030131,3474.148775,97.58287489,14359.67839,3663.807136,9905.624178,61.39912548,2197.326275,24.940646,125.5077224,1.234445563,6284.597012,38.94604963,2.439569014,0.01043611,6.367819135,0.01977015,39.61078518,0.154761353,67.51751759,0.138761249,5.520887153,0.016892471,50.21714125,0.70380336,209.897137,2.629036009,39.24997232,1.135258391,4.871746851,0.049115691,3.886857404,0.030253524
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,21329.4545454545,51592.6363636364,50780.4545454545,1.24090909090909,0.00704150037287899,0.439601024281238,0.0463097170301029,0.0420947968275756,2.16718834393188,0.107459944457373,0.42548737246867,0.253444198685762,0.0724806733853937,0.0952747151147943,0.744892357656707,1.78692143893127,79.290787317911,11.8855227721618,0.149911105272727,0.00955458989955262,0.0440378515836065,0.0351694827127393,0.0297476291897089,0.196187361031512,0.0697278163343301,0.0357342568619274,0.0670947219280605,0.0792209591353592,0.133495168251957,0.156746238299102,0.0974764512150816,0.542045069143561,0.297464807173888,0.00417489477233992,83.3768962,4.16884481,16.6231038,1.66231038,0.184247026,0.018424703,3858.056048,77.55997105,3095.570446,982.5430133,7180.738417,69.86799065,574.7925663,2.379383359,57.22472424,0.585720892,3753.765384,11.81590071,2.601276107,0.027240957,5.912256586,0.047824043,37.01157435,0.426171368,65.03458094,0.286572998,8.662126972,0.092756516,13.30255749,0.023181323,130.9618352,0.711514938,13.33706426,0.180364254,3.755055231,0.044804774,1.35530674,0.018758598
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,21085,51886,50973,1.31909090909091,0.0526527852453771,0.476498276279439,0.200509003993884,0.104571031887809,6.18525076715079,0.118570911068711,0.395193309585667,0.196781492596052,0.00974751975591768,0.211958840525194,1.31042605038745,1.64148245111274,75.013056708192,11.7265708331749,0.156443694363636,0.0338216490023888,0.0811381896937926,0.145709913307557,0.0477445629734331,1.27826565276195,0.0778981291709498,0.0572491737491176,0.138423405291773,0.0192645779616311,0.16629089739368,0.649380265901082,0.194773164675832,1.76568873487858,0.276022332052454,0.00636353661000703,84.50687591,4.225343795,15.49312409,1.549312409,0.169763258,0.016976326,3318.93706,140.159263,3134.001598,945.8757012,6732.62029,14.01324671,606.0238476,2.682720915,60.2997145,0.569052976,11390.75321,93.133272,5.745017677,0.069473871,7.120078834,0.066671523,25.20300712,0.083140624,71.97280393,0.774294779,7.32730259,0.127147154,10.28410137,0.050822268,119.867266,2.07053159,13.96054981,0.385854347,4.655602184,0.05117785,1.122462139,0.002027459
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,20358.0909090909,49648.1818181818,48751.4545454545,1.28818181818182,0.0796796241308266,0.430408622835064,0.162060764786135,0.11307827655017,6.16748790176021,0.187606753654464,0.429740331681543,0.192395553258796,0.0222488767388511,0.376840111678698,1.41576034919574,1.76619939505203,74.1877772373595,12.1090303803887,0.163261797363636,0.0477006748824142,0.0811416617278145,0.0420777008256819,0.035718320448848,0.57903152661915,0.0856170217844303,0.05485177424121,0.0804314786194577,0.0652541896814687,0.234007261246505,0.296159386585436,0.206768593182627,0.901473311623004,0.260276282709677,0.00479762607996572,72.65882601,3.6329413,27.34117399,2.734117399,0.345133732,0.034513373,3046.497536,93.59658386,3044.618396,864.5444411,6605.365982,65.89419971,562.7226914,3.077677491,54.01867077,0.421691157,7073.372392,64.24483976,3.633220643,0.018650539,5.857915852,0.041156676,18.81424853,0.085012501,41.79884834,0.244174097,5.049060535,0.052888463,9.694363956,0.203712654,112.4064678,0.932757371,13.08141258,0.324463031,4.214972855,0.00900571,0.992804532,0.005060371
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,23485.9090909091,56468.3636363636,55387.6363636364,1.45545454545455,0.0350727956630686,0.458114535516946,0.112171096558822,0.0911237689318273,2.90103719966778,0.116277636508085,0.389973380043958,0.186072919083222,0.0442188030815032,0.107111919599746,0.986338804613717,1.65021181510591,78.421601940119,11.6357685678729,0.148378059454545,0.0327882032708591,0.0939258659191916,0.13672693784035,0.0164793222475998,0.984239946009907,0.0533033858243113,0.0335672716604133,0.0737211086103673,0.0542086290209123,0.130327540389072,0.240538557023644,0.181988358861663,1.05895199578391,0.251195793908897,0.00275218434102406,83.17025225,4.158512612,16.82974775,1.682974775,0.191025979,0.019102598,3335.981766,60.0124919,1424.582603,617.0473108,7089.603048,60.94161611,441.0920959,6.868091078,47.40786167,0.811856875,1987.252608,27.50554815,1.389287804,0.01419095,4.568507031,0.022190259,19.39416739,0.073912797,45.72842227,0.254790732,4.628095976,0.048659815,6.266500548,0.095875453,127.1397723,0.326624311,11.39582517,0.228978244,4.732409551,0.019576414,0.984439937,0.012776705
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,23787.4545454545,60059.3636363636,59158.6363636364,1.37818181818182,0.01450375601032,0.344380364659698,0.0519819638752101,0.0557958051161695,11.8737936236481,0.22783780726056,0.380187382760358,0.226970926745551,0.00260387947407761,0.0544598713943762,0.371847574354735,1.4649587679403,71.6227535791293,10.7439641473626,0.149992786727273,0.0156085142009675,0.0537469207605659,0.0369806308461557,0.0216395096922015,1.24755735373875,0.0855983360540365,0.0491658431518683,0.0779795969827424,0.0086360912148234,0.0758548016627205,0.148268634889439,0.140349346902602,1.02296918960562,0.301533843658096,0.00288275232976997,86.15563506,4.307781753,13.84436494,1.384436494,0.27542932,0.027542932,4610.248256,169.7864944,1716.680373,574.2556523,5586.311354,64.02588147,354.6954517,1.783713254,38.81328375,0.081961578,15892.74003,5.384076861,1.543818014,0.018208205,5.784125479,0.017909738,42.10225675,0.101834918,35.80217711,0.124414396,5.434072792,0.066823231,6.037782671,0.042295483,94.40874214,1.478332239,8.138802933,0.19067742,3.83135941,0.031914034,0.865875823,0.005713133
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,23463.2,55879.5,54955.9,1.243,0.0142954446511427,0.341809360170452,0.0301932932687968,0.0475522623863731,2.65932234413655,0.0896367490384924,0.417349279327589,0.30746472701958,0.0755640537808444,0.0883781740028537,0.262018961048757,1.72027402459518,80.2933138277866,11.7682372526347,0.1465574293,0.0177475451670369,0.0391073619539043,0.0228554419064091,0.0356400079244027,0.970336888832118,0.0682170302995158,0.0503021422801544,0.0729350285272296,0.0562931519451179,0.117492291150385,0.10659942555902,0.0960102311915506,0.871861008059956,0.356120857429756,0.00383288756320129,87.78918391,4.389459195,12.21081609,1.221081609,0.151943562,0.015194356,4492.936701,91.25578968,683.2265993,330.288126,5350.125775,88.24884284,192.9637106,2.274240107,32.12024806,0.26750503,4238.013215,41.30378848,0.741821487,0.012050585,6.534750001,0.055133377,62.86286744,0.567434644,87.02811474,1.036590908,13.1076901,0.161700542,2.592646444,0.02182641,91.74775016,0.40610632,5.71655892,0.108668636,5.092746285,0.020391728,0.664291765,0.003592713
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,23205.0909090909,65119.7272727273,64274.2727272727,1.43363636363636,0.0107035804955631,0.350210518406483,0.0637640876225764,0.0708502219327559,24.2436479948748,0.279843591004967,0.3088679903108,0.250588166592037,0.138563258496371,0.0246097553152671,0.410835675238125,1.24921038536836,60.6898201024526,9.55655227755737,0.157428365818182,0.0132002201715228,0.041577461075384,0.0404489899880164,0.0324647747693257,1.751503538999,0.0990909749679479,0.0645785330714044,0.0588920212413979,0.0784756311689704,0.0350235139480973,0.147888876418606,0.116889719842444,1.47305458525266,0.357036907421737,0.00265751453321166,83.20307613,4.160153806,16.79692387,1.679692387,0.198138286,0.019813829,2888.301683,68.23238158,1641.390095,595.6836327,5647.265231,93.13022455,401.5251511,5.219646629,37.52718028,0.316767608,3019.385269,15.63993365,1.001920559,0.002420104,9.469595678,0.030083547,77.32937965,0.189230748,126.1466188,1.544773235,11.39866575,0.123110885,6.954876946,0.093655521,100.7977844,1.025597866,10.71344504,0.348935486,3.961646879,0.031813072,0.860069661,0.003042513
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,23972.8181818182,57889.2727272727,56954.2727272727,1.31545454545455,0.014309574405777,0.355368317403187,0.042709977547934,0.052679576898239,4.69627253428479,0.112193627465006,0.40986672690802,0.291899640420147,0.347581768537945,0.0405223134071041,0.693548897807029,1.69250433548653,77.062744297641,11.4888921900971,0.149073162363636,0.0129270106547327,0.0492140290801262,0.0360784732484165,0.030921372184517,0.733104299822134,0.109905595094874,0.071691657740917,0.0692063574472133,0.0850722498547084,0.0597610452051917,0.157278884867575,0.137388663857677,0.507476762232401,0.311106257989464,0.00338222226804198,85.1918684,4.25959342,14.8081316,1.48081316,0.272975891,0.027297589,3582.990472,78.58668299,5412.77206,1133.053064,5488.24581,18.21293292,523.0275133,1.869875762,51.81193098,0.049962394,36760.73258,176.9107347,3.769043144,0.04959872,7.155451754,0.030710634,40.6484082,0.139015902,36.99629166,0.295665893,7.711571305,0.048823252,9.787053209,0.059603308,91.25190224,0.699750267,9.674570314,0.181126451,4.402169903,0.038260027,0.858893791,0.005791892
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,23105.1666666667,59388.6666666667,58460.5833333333,1.445,0.00575191540692571,0.279848857474031,0.0376594490308346,0.0636108849697212,12.7169206558711,0.410734000592108,0.384895993034699,0.331957832268856,0.574120411355257,0.0397530892051855,0.356066470063264,1.52239363233392,70.7225620334737,10.9748344198448,0.1552225165,0.0134801805396424,0.0358198849007226,0.0234532305881935,0.031675528435819,2.640670008287,0.122053597662215,0.0763815566428536,0.076832771449813,0.14602299128171,0.0636433094921565,0.158999774187075,0.192817258000212,2.3390607952647,0.371953097902166,0.00399124332567506,83.66949487,4.183474744,16.33050513,1.633050513,0.185787318,0.018578732,3079.887722,69.393988,5594.694254,1512.473246,6436.237221,74.4489504,1149.476822,20.0568356,82.80022216,1.100044802,6074.810846,90.83067827,1.250579343,0.003346293,6.317256008,0.021906999,67.58862806,0.371106986,145.146567,1.516565475,5.364596712,0.048444676,20.81297886,0.274237825,121.0153008,1.039947828,58.14267286,6.463462839,2.650531649,0.028355943,1.955638501,0.006912781
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,22003.3636363636,55622.6363636364,54643.7272727273,1.34090909090909,0.041510772831396,0.546882315288,0.142140066002465,0.0835747890853328,10.1931391898394,0.177859669632696,0.40219672589197,0.280998177958004,0.197498546629619,0.0341608113401124,0.624922102147211,1.54252869320422,72.3216730685424,11.1045441848274,0.153574041181818,0.0547892868216481,0.0734813929476633,0.113202928640094,0.0313175198429309,4.81596171992926,0.100136136307182,0.0589483638322072,0.11336610528165,0.134609769678114,0.0567107587585403,0.123664364656567,0.228986478708257,3.87406944072731,0.599810081079466,0.00323746214087364,84.59367774,4.229683887,15.40632226,1.540632226,0.216122062,0.021612206,1967.834735,47.21852826,2804.420041,585.0799774,5642.915643,47.45052762,253.7523195,4.53576382,42.83579617,0.699855742,49049.46764,602.4649613,16.76515491,0.107585917,16.20702482,0.031666011,58.21751812,0.419583377,148.0981288,0.616201008,23.90463007,0.06260096,4.260143181,0.051289903,85.39705279,1.57965392,5.057282645,0.115798204,3.146538486,0.012418503,0.570044874,0.002471594
